item_pk,item_id,report_pk,employee_id,report_id,employee_id-2,expense_type_name,expense_category_name,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
1805,TRVL-1805,1649,1025,EXP-1649,1025,Local Cab,Travel,TRVL,957441,2026-02-04,648.11,1,,,,,,,Paid,PAID,False,2026-02-16 18:46:11.984763235,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-02-05 13:19:32.472250425,2026-02-16 18:46:11.984763235,2026-02-06 13:27:33.674800083
1806,TRVL-1806,1650,1025,EXP-1650,1025,Local Cab,Travel,TRVL,INV-9299,2026-02-17,675.88,1,,,,,,,Paid,PAID,False,2026-02-26 07:33:19.681073593,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-02-20 12:46:10.370671086,2026-02-26 07:33:19.681073593,2026-02-21 05:53:33.080387213
1807,TRVL-1807,1652,1025,EXP-1652,1025,Local Cab,Travel,TRVL,433655,2026-03-03,663.2,1,,,,,,,Paid,PAID,False,2026-03-12 14:32:31.157686464,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-03-05 22:57:16.192230164,2026-03-12 14:32:31.157686464,2026-03-06 08:05:35.449215317
1808,TRVL-1808,1654,1025,EXP-1654,1025,Local Cab,Travel,TRVL,854349,2026-03-17,665.39,1,,,,,,,Accepted,ACCEPTED,False,2026-03-24 13:07:43.093957218,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-03-19 08:10:59.569588425,2026-03-24 13:07:43.093957218,2026-03-19 15:02:38.615509770
1809,TRVL-1809,1655,1025,EXP-1655,1025,Local Cab,Travel,TRVL,,2026-03-28,620.17,1,365.1,,,,,,Accepted,ACCEPTED,False,2026-04-03 16:33:30.756486326,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,1,2026-03-30 02:58:31.486225265,2026-04-03 16:33:30.756486326,2026-03-30 14:17:04.515907216
1810,TRVL-1810,1656,1025,EXP-1656,1025,Local Cab,Travel,TRVL,INV-2675,2026-04-12,679.02,1,,,,,,,Paid,PAID,False,2026-04-20 11:30:29.914980609,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-04-11 10:45:44.802858570,2026-04-20 11:30:29.914980609,2026-04-12 15:52:07.365788840
1811,TRVL-1811,1659,1025,EXP-1659,1025,Local Cab,Travel,TRVL,,2026-04-21,689.34,1,,,,,,,Paid,PAID,False,2026-05-02 17:22:55.583085505,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-04-25 19:05:27.953897677,2026-05-02 17:22:55.583085505,2026-04-26 03:52:58.087085056
1812,TRVL-1812,1660,1025,EXP-1660,1025,Local Cab,Travel,TRVL,,2026-05-08,669.43,1,,,,,,,Accepted,ACCEPTED,False,2026-05-15 01:43:54.020642052,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-05-08 15:38:04.573893360,2026-05-15 01:43:54.020642052,2026-05-09 17:33:35.222501132
1813,TRVL-1813,1661,1025,EXP-1661,1025,Local Cab,Travel,TRVL,276286,2026-05-18,611.34,1,,,,,,,Accepted,ACCEPTED,False,2026-06-01 16:21:57.125942025,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-05-24 20:17:14.449274776,2026-06-01 16:21:57.125942025,2026-05-24 22:00:14.875425782
1814,TRVL-1814,1663,1025,EXP-1663,1025,Local Cab,Travel,TRVL,950327,2026-06-02,643.32,1,,,,,,,Rejected,REJECTED,False,,2026-06-16 00:38:06.046788084,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2026-06-07 07:03:11.496545904,2026-06-16 00:38:06.046788084,2026-06-08 14:24:54.868224489
1815,TRVL-1815,1664,1025,EXP-1664,1025,Local Cab,Travel,TRVL,INV-21326,2026-06-20,636.54,1,,,,,,,Paid,PAID,False,2026-06-29 05:24:26.804498579,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-06-23 13:49:01.165100546,2026-06-29 05:24:26.804498579,2026-06-23 15:07:06.396345054
1816,TRVL-1816,1616,1025,EXP-1616,1025,Airfare,Travel,TRVL,192274,2025-03-27,13878.9,1,,,,,,,Accepted,ACCEPTED,False,2025-04-02 04:00:18.973055139,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-03-26 21:39:59.448193622,2025-04-02 04:00:18.973055139,2025-03-27 00:00:00.000000000
1817,TRVL-1817,1627,1025,EXP-1627,1025,Airfare,Travel,TRVL,,2025-07-11,14567.36,1,,,,,,,Accepted,PAID,False,2025-07-19 16:18:50.639644031,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-07-12 18:02:00.073114445,2025-07-19 16:18:50.639644031,2025-07-13 20:54:00.733330978
1818,TRVL-1818,1639,1025,EXP-1639,1025,Airfare,Travel,TRVL,,2025-11-04,13760.02,1,,,,,,,Accepted,ACCEPTED,False,2025-11-15 19:55:14.954738582,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,True,1,0,2025-11-06 08:16:01.618155766,2025-11-15 19:55:14.954738582,2025-11-07 12:36:06.020475440
1819,TRVL-1819,1653,1025,EXP-1653,1025,Airfare,Travel,TRVL,INV-22569,2026-03-06,13594.37,1,,,,,,,Accepted,ACCEPTED,False,2026-03-13 02:59:49.843380439,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-03-05 21:05:08.780130488,2026-03-13 02:59:49.843380439,2026-03-07 05:06:12.675032784
1820,MEAL-1820,1610,1025,EXP-1610,1025,Client Lunch,Meals,MEAL,,2025-02-05,3171.32,1,,,,,,,Accepted,ACCEPTED,False,2025-02-14 23:27:29.225406848,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-02-07 03:04:21.781929778,2025-02-14 23:27:29.225406848,2025-02-08 00:00:00.000000000
1821,MEAL-1821,1615,1025,EXP-1615,1025,Client Lunch,Meals,MEAL,308071,2025-03-16,3679.02,1,,,,,,,Paid,PAID,False,2025-03-30 17:05:06.546220526,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-03-22 03:56:09.410139520,2025-03-30 17:05:06.546220526,2025-03-23 08:11:34.051642264
1822,MEAL-1822,1621,1025,EXP-1621,1025,Client Lunch,Meals,MEAL,INV-54397,2025-04-27,3657.58,1,,,,,,,Accepted,ACCEPTED,False,2025-05-09 16:30:55.270890348,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-05-02 05:01:16.148193527,2025-05-09 16:30:55.270890348,2025-05-02 21:39:16.013026312
1823,MEAL-1823,1625,1025,EXP-1625,1025,Client Lunch,Meals,MEAL,INV-51524,2025-06-06,3418.79,1,,,,,,,Accepted,ACCEPTED,False,2025-06-16 08:26:26.184246915,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-06-11 03:44:02.822148862,2025-06-16 08:26:26.184246915,2025-06-11 05:09:54.071770329
1824,MEAL-1824,1629,1025,EXP-1629,1025,Client Lunch,Meals,MEAL,310542,2025-07-26,3562.76,1,,,,,,,Accepted,ACCEPTED,False,2025-08-05 18:27:01.983827380,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-07-30 18:43:31.984304473,2025-08-05 18:27:01.983827380,2025-07-31 07:23:34.816073977
1825,MEAL-1825,1632,1025,EXP-1632,1025,Client Lunch,Meals,MEAL,INV-26164,2025-08-25,4269.87,1,,,,,,,Accepted,ACCEPTED,False,2025-09-04 00:26:07.422880180,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-08-27 06:10:29.187332502,2025-09-04 00:26:07.422880180,2025-08-28 15:45:58.285671953
1826,MEAL-1826,1635,1025,EXP-1635,1025,Client Lunch,Meals,MEAL,,2025-10-02,3748.73,1,,,,,,,Accepted,ACCEPTED,False,2025-10-12 18:52:02.678254335,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-10-06 08:51:37.830704197,2025-10-12 18:52:02.678254335,2025-10-06 21:07:07.851878080
1827,MEAL-1827,1641,1025,EXP-1641,1025,Client Lunch,Meals,MEAL,,2025-11-21,4354.65,1,,,,,,,Accepted,ACCEPTED,False,2025-11-28 22:32:02.201213841,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-11-24 18:34:50.297639720,2025-11-28 22:32:02.201213841,2025-11-25 22:16:02.137277938
1828,MEAL-1828,1647,1025,EXP-1647,1025,Client Lunch,Meals,MEAL,INV-39588,2026-01-02,4375.07,1,,,,,,,Accepted,PAID,False,2026-01-13 08:28:46.879439716,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-01-07 17:28:38.284043626,2026-01-13 08:28:46.879439716,2026-01-08 16:00:44.274356543
1829,MEAL-1829,1651,1025,EXP-1651,1025,Client Lunch,Meals,MEAL,66319,2026-02-23,4801.58,1,,,,,,,Paid,PAID,False,2026-03-06 12:28:31.925090024,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-02-27 10:44:00.621820467,2026-03-06 12:28:31.925090024,2026-02-28 07:13:39.302937109
1830,MEAL-1830,1657,1025,EXP-1657,1025,Client Lunch,Meals,MEAL,,2026-04-11,4251.46,1,,,,,,,Paid,PAID,False,2026-04-22 04:07:48.779696239,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-04-15 13:24:39.686984587,2026-04-22 04:07:48.779696239,2026-04-15 20:41:01.850064060
1831,MEAL-1831,1662,1025,EXP-1662,1025,Client Lunch,Meals,MEAL,,2026-05-28,5269.75,1,,,,,,,Accepted,ACCEPTED,False,2026-06-06 15:11:15.981338301,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-05-31 05:29:05.163231053,2026-06-06 15:11:15.981338301,2026-05-31 20:11:04.520366746
1832,LEARN-1832,1617,1025,EXP-1617,1025,Course Fee,Learning & Development,LEARN,502782,2025-03-24,15031.75,1,,,,,,,Paid,PAID,False,2025-04-03 08:48:40.362446714,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-03-27 14:53:48.245674400,2025-04-03 08:48:40.362446714,2025-03-28 00:00:00.000000000
1833,LEARN-1833,1644,1025,EXP-1644,1025,Course Fee,Learning & Development,LEARN,,2025-12-08,21570.9,1,,,,,,,Accepted,ACCEPTED,False,2025-12-17 18:51:36.695864879,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-12-09 21:19:58.602803460,2025-12-17 18:51:36.695864879,2025-12-11 12:23:46.311166904
1834,LEARN-1834,1618,1025,EXP-1618,1025,Books,Learning & Development,LEARN,INV-46821,2025-04-09,2187.6,1,,,,,,,Accepted,ACCEPTED,False,2025-04-22 16:15:27.489665311,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-15 21:56:25.844851149,2025-04-22 16:15:27.489665311,2025-04-16 00:00:00.000000000
1835,LEARN-1835,1630,1025,EXP-1630,1025,Books,Learning & Development,LEARN,INV-76554,2025-08-05,2437.87,1,,,,,,,Accepted,ACCEPTED,False,2025-08-13 15:02:08.064620035,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-08-07 02:14:23.973433663,2025-08-13 15:02:08.064620035,2025-08-08 08:53:54.771685100
1836,LEARN-1836,1645,1025,EXP-1645,1025,Books,Learning & Development,LEARN,520551,2025-12-08,3304.96,1,,,,,,,Accepted,ACCEPTED,False,2025-12-19 10:30:57.260663941,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-12-14 11:41:32.050375754,2025-12-19 10:30:57.260663941,2025-12-15 02:54:52.564108012
1837,LEARN-1837,1658,1025,EXP-1658,1025,Books,Learning & Development,LEARN,INV-47572,2026-04-11,3328.06,1,,,,,,,Accepted,ACCEPTED,False,2026-04-22 23:06:34.391814587,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-04-18 07:29:33.870938701,2026-04-22 23:06:34.391814587,2026-04-18 11:11:59.892555074
1838,MED-1838,1680,1026,EXP-1680,1026,Hospitalisation,Medical,MED,,2025-12-25,44273.18,1,,,,,,,Accepted,PAID,False,2026-01-02 17:20:41.953194387,,1d0a683c-d4bb-1839-d31d-a00f9f105485,a660ab44-5e81-e8d5-c3e6-cd4b21ca377e,100000,,150000,,,True,,4,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-12-26 11:06:39.054581690,2026-01-02 17:20:41.953194387,2025-12-27 00:00:00.000000000
1839,TRVL-1839,1667,1026,EXP-1667,1026,Hotel,Travel,TRVL,,2025-03-04,12232.61,1,,,,,,,Accepted,ACCEPTED,False,2025-03-14 04:44:18.897117030,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-03-04 13:02:48.449178170,2025-03-14 04:44:18.897117030,2025-03-06 00:00:00.000000000
1840,TRVL-1840,1670,1026,EXP-1670,1026,Hotel,Travel,TRVL,574851,2025-05-07,5494.95,1,,,,,,,Accepted,ACCEPTED,False,2025-05-16 01:54:44.639367659,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-05-07 09:45:11.373492808,2025-05-16 01:54:44.639367659,2025-05-07 23:51:27.345760040
1841,TRVL-1841,1672,1026,EXP-1672,1026,Hotel,Travel,TRVL,INV-62709,2025-07-01,1043.66,1,,,,,,,Accepted,ACCEPTED,False,2025-07-10 11:39:31.111333185,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-07-05 06:29:01.956301884,2025-07-10 11:39:31.111333185,2025-07-05 23:57:53.681704567
1842,TRVL-1842,1676,1026,EXP-1676,1026,Hotel,Travel,TRVL,568498,2025-10-02,8110.79,1,,,,,,,Accepted,ACCEPTED,False,2025-10-11 05:34:07.808816550,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-10-03 10:55:21.254082074,2025-10-11 05:34:07.808816550,2025-10-05 01:46:47.212883707
1843,TRVL-1843,1679,1026,EXP-1679,1026,Hotel,Travel,TRVL,,2025-12-13,8524.44,1,,,,,,,Accepted,ACCEPTED,False,2025-12-23 02:31:27.272929561,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-12-16 22:43:29.350970989,2025-12-23 02:31:27.272929561,2025-12-17 08:17:30.747243097
1844,TRVL-1844,1682,1026,EXP-1682,1026,Hotel,Travel,TRVL,371318,2026-02-19,12433.06,1,,,,,,,Paid,PAID,False,2026-03-03 04:48:00.597495923,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-02-21 16:46:41.860063756,2026-03-03 04:48:00.597495923,2026-02-21 23:08:52.925452939
1845,TRVL-1845,1686,1026,EXP-1686,1026,Hotel,Travel,TRVL,INV-25275,2026-05-23,9679.12,1,,,,,,,Accepted,ACCEPTED,False,2026-05-29 19:40:04.128143487,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-05-22 10:37:59.656014943,2026-05-29 19:40:04.128143487,2026-05-23 00:04:39.540741957
1846,INT-1846,1665,1026,EXP-1665,1026,Mobile Postpaid,Internet & Telecom,INT,INV-11005,2024-12-21,456.47,1,,,,,,,Accepted,ACCEPTED,False,2025-01-12 21:34:10.773749108,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-01-09 22:34:08.979706899,2025-01-12 21:34:10.773749108,2025-01-10 00:00:00.000000000
1847,INT-1847,1666,1026,EXP-1666,1026,Mobile Postpaid,Internet & Telecom,INT,710084,2025-02-08,999.84,1,786.7,,,,,,Accepted,PAID,False,2025-03-04 02:05:25.541623796,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,1,2025-02-24 08:47:24.544827170,2025-03-04 02:05:25.541623796,2025-02-25 04:46:07.106315206
1848,INT-1848,1666,1026,EXP-1666,1026,Mobile Postpaid,Internet & Telecom,INT,868702,2025-02-11,953.42,1,,,,,,,Paid,PAID,False,2025-03-05 06:54:42.709834077,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-02-27 11:59:51.717303845,2025-03-05 06:54:42.709834077,2025-02-28 04:46:07.106315206
1849,INT-1849,1668,1026,EXP-1668,1026,Mobile Postpaid,Internet & Telecom,INT,INV-84776,2025-03-09,1173.99,1,,,,,,,Accepted,ACCEPTED,False,2025-04-01 07:03:10.476217528,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-03-26 12:35:59.454287300,2025-04-01 07:03:10.476217528,2025-03-27 20:47:47.478939071
1850,INT-1850,1669,1026,EXP-1669,1026,Mobile Postpaid,Internet & Telecom,INT,465185,2025-04-15,843.77,1,,,,,,,Paid,PAID,False,2025-05-07 07:50:05.250262778,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-05-01 14:51:35.938866440,2025-05-07 07:50:05.250262778,2025-05-02 13:41:04.482142665
1851,INT-1851,1671,1026,EXP-1671,1026,Mobile Postpaid,Internet & Telecom,INT,554734,2025-05-17,1085.79,1,759.36,,,,,,Accepted,ACCEPTED,False,2025-06-06 08:17:50.994463344,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,1,2025-06-02 21:58:07.027248207,2025-06-06 08:17:50.994463344,2025-06-03 06:03:12.440659913
1852,INT-1852,1672,1026,EXP-1672,1026,Mobile Postpaid,Internet & Telecom,INT,INV-54183,2025-06-17,1018.65,1,,,,,,,Accepted,ACCEPTED,False,2025-07-09 19:02:06.400227037,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-07-04 15:41:15.740657958,2025-07-09 19:02:06.400227037,2025-07-05 21:25:03.558799610
1853,INT-1853,1673,1026,EXP-1673,1026,Mobile Postpaid,Internet & Telecom,INT,INV-32382,2025-07-24,793.21,1,,,,,,,Paid,PAID,False,2025-08-15 09:32:42.817336454,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-08-10 13:41:37.314947266,2025-08-15 09:32:42.817336454,2025-08-12 02:56:42.257347620
1854,INT-1854,1674,1026,EXP-1674,1026,Mobile Postpaid,Internet & Telecom,INT,,2025-08-22,847.04,1,,,,,,,Paid,PAID,False,2025-09-12 17:54:38.410975017,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-09-05 20:00:56.502459710,2025-09-12 17:54:38.410975017,2025-09-07 09:40:46.403506879
1855,INT-1855,1675,1026,EXP-1675,1026,Mobile Postpaid,Internet & Telecom,INT,324325,2025-09-12,286.71,1,,,,,,,Accepted,ACCEPTED,False,2025-10-05 08:44:18.154034981,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-09-30 20:32:38.516301953,2025-10-05 08:44:18.154034981,2025-10-01 16:25:09.878119909
1856,INT-1856,1677,1026,EXP-1677,1026,Mobile Postpaid,Internet & Telecom,INT,INV-70345,2025-10-08,1274.87,1,,,,,,,Paid,PAID,False,2025-10-31 00:26:09.972541746,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-10-27 04:14:42.353731550,2025-10-31 00:26:09.972541746,2025-10-27 06:05:10.948854977
1857,INT-1857,1678,1026,EXP-1678,1026,Mobile Postpaid,Internet & Telecom,INT,INV-46621,2025-11-18,1121.71,1,,,,,,,Paid,PAID,False,2025-12-10 09:23:50.256491034,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-12-04 19:00:48.261157598,2025-12-10 09:23:50.256491034,2025-12-05 22:01:18.029254372
1858,INT-1858,1680,1026,EXP-1680,1026,Mobile Postpaid,Internet & Telecom,INT,,2025-12-07,1803.65,1,,,,,,,Paid,PAID,False,2025-12-25 15:00:48.560641733,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-12-20 19:29:29.892483612,2025-12-25 15:00:48.560641733,2025-12-22 10:22:45.430371463
