item_pk,item_id,report_pk,employee_id,report_id,employee_id-2,expense_type_name,expense_category_name,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
1905,INT-1905,1767,1027,EXP-1767,1027,Broadband,Internet & Telecom,INT,925001,2025-11-29,1037.54,1,,,,,,,Paid,PAID,False,2025-12-07 12:28:33.626186575,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-12-01 22:18:44.597026685,2025-12-07 12:28:33.626186575,2025-12-03 13:33:02.258754346
1906,INT-1906,1772,1027,EXP-1772,1027,Broadband,Internet & Telecom,INT,INV-21367,2025-12-29,1175.65,1,,,,,,,Rejected,ACCEPTED,False,,2026-01-09 02:44:06.178567380,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,1,REJECT,False,0,0,2026-01-03 13:09:49.476098194,2026-01-09 02:44:06.178567380,2026-01-04 06:08:47.391370292
1907,INT-1907,1777,1027,EXP-1777,1027,Broadband,Internet & Telecom,INT,INV-74868,2026-02-06,1125.18,1,,,,,,,Accepted,ACCEPTED,False,2026-02-12 10:35:18.122886698,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-02-07 18:05:11.076446741,2026-02-12 10:35:18.122886698,2026-02-08 04:45:55.429713728
1908,INT-1908,1782,1027,EXP-1782,1027,Broadband,Internet & Telecom,INT,,2026-03-09,1134.23,1,,,,,,,Paid,PAID,False,2026-03-16 19:30:12.221275304,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-03-10 14:23:27.128176070,2026-03-16 19:30:12.221275304,2026-03-12 02:39:31.833386583
1909,INT-1909,1786,1027,EXP-1786,1027,Broadband,Internet & Telecom,INT,INV-10853,2026-04-10,1121.35,1,,,,,,,Paid,PAID,False,2026-04-15 20:24:50.103243716,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-04-11 09:04:56.583612336,2026-04-15 20:24:50.103243716,2026-04-11 11:17:53.372906050
1910,INT-1910,1792,1027,EXP-1792,1027,Broadband,Internet & Telecom,INT,929857,2026-05-04,1104.7,1,,,,,,,Accepted,ACCEPTED,False,2026-05-14 03:05:16.928810779,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-05-08 21:15:11.505905942,2026-05-14 03:05:16.928810779,2026-05-09 23:10:12.007492020
1911,INT-1911,1798,1027,EXP-1798,1027,Broadband,Internet & Telecom,INT,526681,2026-06-02,1132.2,1,,,,,,,Accepted,ACCEPTED,False,2026-06-09 18:17:08.779979139,,41fbf981-d1d8-add5-00dd-c6d8ddcee37e,c9293cc8-0020-dc93-413e-20ee855c61b1,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-06-04 04:35:56.516262163,2026-06-09 18:17:08.779979139,2026-06-05 18:20:12.352686070
1912,MEAL-1912,1712,1027,EXP-1712,1027,Daily Meal,Meals,MEAL,INV-35620,2025-01-06,283.55,1,,,,,,,Paid,PAID,False,2025-01-19 14:58:37.462003176,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-01-11 21:08:55.576716332,2025-01-19 14:58:37.462003176,2025-01-12 00:00:00.000000000
1913,MEAL-1913,1713,1027,EXP-1713,1027,Daily Meal,Meals,MEAL,310106,2025-01-13,157.73,1,135.64,,,,,,Paid,PAID,False,2025-01-26 17:27:50.208439745,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,1,2025-01-20 23:28:10.706633321,2025-01-26 17:27:50.208439745,2025-01-21 21:06:14.957478216
1914,MEAL-1914,1714,1027,EXP-1714,1027,Daily Meal,Meals,MEAL,INV-12140,2025-01-25,238.27,1,,,,,,,Paid,PAID,False,2025-02-04 13:34:10.744850732,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-01-29 16:17:23.441687365,2025-02-04 13:34:10.744850732,2025-01-30 03:37:11.237046664
1915,MEAL-1915,1715,1027,EXP-1715,1027,Daily Meal,Meals,MEAL,,2025-01-28,160.85,1,,,,,,,Accepted,ACCEPTED,False,2025-02-06 06:04:07.179647885,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-02-01 04:01:44.571886060,2025-02-06 06:04:07.179647885,2025-02-02 03:37:11.237046664
1916,MEAL-1916,1718,1027,EXP-1718,1027,Daily Meal,Meals,MEAL,183838,2025-02-05,287.43,1,,,,,,,Accepted,ACCEPTED,False,2025-02-14 07:22:27.449420778,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-02-10 03:19:21.180762191,2025-02-14 07:22:27.449420778,2025-02-11 05:24:12.990701002
1917,MEAL-1917,1719,1027,EXP-1719,1027,Daily Meal,Meals,MEAL,895913,2025-02-13,271.39,1,,,,,,,Paid,PAID,False,2025-02-23 20:19:24.190263433,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-02-17 19:07:30.472596391,2025-02-23 20:19:24.190263433,2025-02-19 09:03:55.106782965
1918,MEAL-1918,1720,1027,EXP-1720,1027,Daily Meal,Meals,MEAL,811349,2025-02-25,276.44,1,,,,,,,Rejected,REJECTED,False,,2025-03-05 00:56:33.385813359,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,REJECT,False,0,0,2025-02-27 09:46:17.812047328,2025-03-05 00:56:33.385813359,2025-02-28 00:11:35.026104827
1919,MEAL-1919,1723,1027,EXP-1723,1027,Daily Meal,Meals,MEAL,637166,2025-03-09,358.83,1,,,,,,,Accepted,ACCEPTED,False,2025-03-18 01:02:31.771814989,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-03-09 18:44:48.807657376,2025-03-18 01:02:31.771814989,2025-03-11 02:05:02.123211517
1920,MEAL-1920,1724,1027,EXP-1724,1027,Daily Meal,Meals,MEAL,,2025-03-12,274.23,1,,,,,,,Paid,PAID,False,2025-03-21 13:10:39.567220119,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-03-17 15:49:52.052016274,2025-03-21 13:10:39.567220119,2025-03-18 13:37:10.593924318
1921,MEAL-1921,1725,1027,EXP-1725,1027,Daily Meal,Meals,MEAL,,2025-03-19,206.66,1,114.8,,,,,,Paid,PAID,False,2025-03-28 12:59:01.739756417,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,1,2025-03-23 03:36:16.247895505,2025-03-28 12:59:01.739756417,2025-03-24 14:17:43.979116189
1922,MEAL-1922,1726,1027,EXP-1726,1027,Daily Meal,Meals,MEAL,254693,2025-03-20,172.2,1,,,,,,,Paid,PAID,False,2025-04-06 07:20:04.971906842,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-04-01 00:20:19.545200793,2025-04-06 07:20:04.971906842,2025-04-01 21:46:08.827090538
1923,MEAL-1923,1728,1027,EXP-1728,1027,Daily Meal,Meals,MEAL,,2025-04-01,218.16,1,,,,,,,Accepted,PAID,False,2025-04-13 06:31:06.270946157,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,True,1,0,2025-04-10 06:53:58.827839315,2025-04-13 06:31:06.270946157,2025-04-10 21:02:11.919412267
1924,MEAL-1924,1729,1027,EXP-1729,1027,Daily Meal,Meals,MEAL,,2025-04-13,215.15,1,,,,,,,Accepted,ACCEPTED,False,2025-04-24 17:32:45.259957240,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-18 04:28:55.153723401,2025-04-24 17:32:45.259957240,2025-04-18 23:37:33.910859521
1925,MEAL-1925,1730,1027,EXP-1730,1027,Daily Meal,Meals,MEAL,INV-16113,2025-04-22,153.91,1,,,,,,,Accepted,ACCEPTED,False,2025-05-05 03:48:39.527998376,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-29 14:49:06.238680610,2025-05-05 03:48:39.527998376,2025-04-30 00:10:47.401729688
1926,MEAL-1926,1731,1027,EXP-1731,1027,Daily Meal,Meals,MEAL,INV-99055,2025-05-05,293.08,1,,,,,,,Accepted,PAID,False,2025-05-16 03:07:53.820085996,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-05-10 19:35:02.215367599,2025-05-16 03:07:53.820085996,2025-05-11 10:09:31.529596679
1927,MEAL-1927,1732,1027,EXP-1732,1027,Daily Meal,Meals,MEAL,528217,2025-05-09,270.24,1,,,,,,,Accepted,ACCEPTED,False,2025-05-21 15:37:11.112199220,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-05-17 22:04:47.659361012,2025-05-21 15:37:11.112199220,2025-05-18 19:20:03.003668738
1928,MEAL-1928,1733,1027,EXP-1733,1027,Daily Meal,Meals,MEAL,911725,2025-05-15,95.9,1,,,,,,,Accepted,ACCEPTED,True,2025-05-27 07:43:48.710774071,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-05-23 13:51:12.580229448,2025-05-27 07:43:48.710774071,2025-05-23 15:21:54.425575922
1929,MEAL-1929,1734,1027,EXP-1734,1027,Daily Meal,Meals,MEAL,,2025-05-26,228.14,1,,,,,,,Accepted,ACCEPTED,False,2025-06-07 02:04:25.032997594,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-06-01 00:58:52.698007122,2025-06-07 02:04:25.032997594,2025-06-01 21:38:40.635380962
1930,MEAL-1930,1736,1027,EXP-1736,1027,Daily Meal,Meals,MEAL,860097,2025-06-05,116.36,1,,,,,,,Accepted,ACCEPTED,True,2025-06-17 16:30:33.394789872,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-06-09 18:36:18.817898465,2025-06-17 16:30:33.394789872,2025-06-11 01:10:26.911977444
1931,MEAL-1931,1736,1027,EXP-1736,1027,Daily Meal,Meals,MEAL,,2025-06-08,76.92,1,,,,,,,Accepted,ACCEPTED,True,2025-06-20 22:46:35.530846461,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-06-13 13:14:54.395255575,2025-06-20 22:46:35.530846461,2025-06-14 13:28:54.230887104
1932,MEAL-1932,1737,1027,EXP-1737,1027,Daily Meal,Meals,MEAL,INV-81877,2025-06-24,170.46,1,,,,,,,Paid,PAID,False,2025-07-03 23:30:57.141799259,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-06-26 19:01:30.273556797,2025-07-03 23:30:57.141799259,2025-06-27 09:44:32.064743814
1933,MEAL-1933,1738,1027,EXP-1738,1027,Daily Meal,Meals,MEAL,INV-99216,2025-06-24,209.0,1,,,,,,,Accepted,ACCEPTED,False,2025-07-11 16:04:01.561246678,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-07-05 07:28:16.577026051,2025-07-11 16:04:01.561246678,2025-07-05 09:47:56.103659961
1934,MEAL-1934,1741,1027,EXP-1741,1027,Daily Meal,Meals,MEAL,INV-26601,2025-07-07,262.89,1,,,,,,,Paid,PAID,False,2025-07-17 17:19:17.416921542,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-07-13 03:40:30.972220543,2025-07-17 17:19:17.416921542,2025-07-13 05:47:55.567962304
1935,MEAL-1935,1742,1027,EXP-1742,1027,Daily Meal,Meals,MEAL,,2025-07-13,86.39,1,,,,,,,Accepted,ACCEPTED,True,2025-07-23 11:55:16.089110774,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-07-16 09:32:47.780447334,2025-07-23 11:55:16.089110774,2025-07-17 16:03:01.137979787
1936,MEAL-1936,1743,1027,EXP-1743,1027,Daily Meal,Meals,MEAL,INV-64431,2025-07-21,219.33,1,,,,,,,Paid,PAID,False,2025-07-31 22:32:15.841635116,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-07-26 08:28:08.597745529,2025-07-31 22:32:15.841635116,2025-07-27 10:47:28.949020035
1937,MEAL-1937,1743,1027,EXP-1743,1027,Daily Meal,Meals,MEAL,,2025-07-25,197.83,1,,,,,,,Paid,PAID,False,2025-08-05 07:48:55.802449711,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-07-30 09:14:02.191077328,2025-08-05 07:48:55.802449711,2025-07-31 06:36:41.434527230
1938,MEAL-1938,1745,1027,EXP-1745,1027,Daily Meal,Meals,MEAL,INV-5622,2025-08-02,252.74,1,,,,,,,Accepted,ACCEPTED,False,2025-08-13 13:52:10.958366738,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-08-07 02:31:30.814781364,2025-08-13 13:52:10.958366738,2025-08-08 15:40:41.426026804
1939,MEAL-1939,1747,1027,EXP-1747,1027,Daily Meal,Meals,MEAL,,2025-08-07,309.94,1,,,,,,,Paid,PAID,False,2025-08-20 12:02:56.948294581,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-08-13 09:34:52.796111023,2025-08-20 12:02:56.948294581,2025-08-14 16:37:10.815405860
1940,MEAL-1940,1748,1027,EXP-1748,1027,Daily Meal,Meals,MEAL,581067,2025-08-23,270.33,1,,,,,,,Paid,PAID,False,2025-08-30 02:35:43.411256611,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-08-26 19:47:51.811819442,2025-08-30 02:35:43.411256611,2025-08-27 10:53:54.718537816
1941,MEAL-1941,1749,1027,EXP-1749,1027,Daily Meal,Meals,MEAL,827447,2025-08-25,153.62,1,,,,,,,Paid,PAID,False,2025-09-08 20:14:25.189524265,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-08-31 14:51:42.246306021,2025-09-08 20:14:25.189524265,2025-09-01 23:06:02.520747594
1942,MEAL-1942,1750,1027,EXP-1750,1027,Daily Meal,Meals,MEAL,,2025-08-31,219.77,1,,,,,,,Paid,PAID,False,2025-09-13 06:12:54.991170651,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-09-05 19:59:24.298885045,2025-09-13 06:12:54.991170651,2025-09-07 04:02:11.525026370
1943,MEAL-1943,1752,1027,EXP-1752,1027,Daily Meal,Meals,MEAL,,2025-09-10,167.92,1,,,,,,,Paid,PAID,False,2025-09-18 10:52:21.299486803,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-09-12 22:14:05.706751457,2025-09-18 10:52:21.299486803,2025-09-13 15:08:04.437240845
1944,MEAL-1944,1753,1027,EXP-1753,1027,Daily Meal,Meals,MEAL,INV-12948,2025-09-20,184.7,1,,,,,,,Paid,PAID,False,2025-09-30 09:40:16.900460262,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-09-22 20:21:21.791448178,2025-09-30 09:40:16.900460262,2025-09-24 05:25:39.684255917
1945,MEAL-1945,1755,1027,EXP-1755,1027,Daily Meal,Meals,MEAL,,2025-09-30,55.85,1,,,,,,,Accepted,ACCEPTED,True,2025-10-12 08:50:56.968034469,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-10-04 11:53:54.330467974,2025-10-12 08:50:56.968034469,2025-10-05 12:36:22.339904498
1946,MEAL-1946,1757,1027,EXP-1757,1027,Daily Meal,Meals,MEAL,,2025-10-10,177.71,1,,,,,,,Paid,PAID,False,2025-10-20 12:50:52.303840345,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-10-12 20:57:37.412836615,2025-10-20 12:50:52.303840345,2025-10-14 09:11:40.536560086
1947,MEAL-1947,1758,1027,EXP-1758,1027,Daily Meal,Meals,MEAL,464277,2025-10-12,106.85,1,,,,,,,Accepted,ACCEPTED,True,2025-10-27 19:49:00.501443801,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-10-21 18:56:47.896053356,2025-10-27 19:49:00.501443801,2025-10-22 18:43:58.957337151
1948,MEAL-1948,1759,1027,EXP-1759,1027,Daily Meal,Meals,MEAL,150606,2025-10-21,281.98,1,,,,,,,Accepted,ACCEPTED,False,2025-11-03 06:39:59.212966811,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-10-29 07:17:06.148074857,2025-11-03 06:39:59.212966811,2025-10-29 23:51:57.490697404
1949,MEAL-1949,1760,1027,EXP-1760,1027,Daily Meal,Meals,MEAL,INV-86556,2025-10-31,196.69,1,,,,,,,Accepted,ACCEPTED,False,2025-11-08 17:26:32.447184767,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-11-01 21:08:26.997174494,2025-11-08 17:26:32.447184767,2025-11-01 23:51:57.490697404
1950,MEAL-1950,1762,1027,EXP-1762,1027,Daily Meal,Meals,MEAL,444449,2025-11-04,233.01,1,,,,,,,Accepted,ACCEPTED,False,2025-11-15 04:07:14.583995519,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-11-09 18:26:17.475028950,2025-11-15 04:07:14.583995519,2025-11-10 05:00:08.215113288
1951,MEAL-1951,1763,1027,EXP-1763,1027,Daily Meal,Meals,MEAL,,2025-11-11,246.32,1,,,,,,,Accepted,ACCEPTED,False,2025-11-23 21:56:01.493510344,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-11-18 16:02:58.645415480,2025-11-23 21:56:01.493510344,2025-11-19 08:26:50.602403866
1952,MEAL-1952,1764,1027,EXP-1764,1027,Daily Meal,Meals,MEAL,,2025-11-22,62.32,1,,,,,,,Accepted,ACCEPTED,True,2025-12-01 19:10:15.613813874,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-11-24 20:38:19.155363146,2025-12-01 19:10:15.613813874,2025-11-26 07:03:19.616433351
1953,MEAL-1953,1766,1027,EXP-1766,1027,Daily Meal,Meals,MEAL,417701,2025-11-21,360.54,1,,,,,,,Rejected,REJECTED,False,,2025-12-02 08:23:15.688589352,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,REJECT,False,0,0,2025-11-27 19:24:20.514683326,2025-12-02 08:23:15.688589352,2025-11-29 07:03:19.616433351
1954,MEAL-1954,1767,1027,EXP-1767,1027,Daily Meal,Meals,MEAL,INV-50166,2025-12-03,255.16,1,,,,,,,Paid,PAID,False,2025-12-09 16:27:34.966057325,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-12-07 04:18:35.523210696,2025-12-09 16:27:34.966057325,2025-12-07 06:46:57.924510367
1955,MEAL-1955,1769,1027,EXP-1769,1027,Daily Meal,Meals,MEAL,,2025-12-05,262.59,1,,,,,,,Accepted,ACCEPTED,False,2025-12-18 03:24:56.772777288,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-12-12 19:28:27.019503358,2025-12-18 03:24:56.772777288,2025-12-13 23:12:53.337320141
1956,MEAL-1956,1770,1027,EXP-1770,1027,Daily Meal,Meals,MEAL,779720,2025-12-18,285.93,1,,,,,,,Accepted,PAID,False,2025-12-29 22:32:07.339197887,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-12-23 11:28:42.521480890,2025-12-29 22:32:07.339197887,2025-12-23 12:54:12.863256602
1957,MEAL-1957,1771,1027,EXP-1771,1027,Daily Meal,Meals,MEAL,78623,2025-12-25,207.88,1,,,,,,,Accepted,ACCEPTED,False,2026-01-06 18:39:27.791567672,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-01-02 01:22:35.278196918,2026-01-06 18:39:27.791567672,2026-01-02 05:00:07.276616663
1958,MEAL-1958,1772,1027,EXP-1772,1027,Daily Meal,Meals,MEAL,INV-25205,2026-01-01,5.0,1,,,,,,,Accepted,ACCEPTED,True,2026-01-15 03:41:16.174919971,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2026-01-08 07:15:50.929032378,2026-01-15 03:41:16.174919971,2026-01-08 18:17:51.752610128
1959,MEAL-1959,1773,1027,EXP-1773,1027,Daily Meal,Meals,MEAL,866255,2026-01-09,240.83,1,,,,,,,Accepted,ACCEPTED,False,2026-01-20 05:17:52.234026476,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-01-16 04:56:25.293163938,2026-01-20 05:17:52.234026476,2026-01-16 12:35:08.708401917
1960,MEAL-1960,1774,1027,EXP-1774,1027,Daily Meal,Meals,MEAL,INV-95423,2026-01-12,184.85,1,,,,,,,Paid,PAID,False,2026-01-26 02:17:32.513113522,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2026-01-19 12:21:21.255935464,2026-01-26 02:17:32.513113522,2026-01-20 01:10:10.233310523
